Date,Time,CPU (%),RAM (%)
2025-04-28,20:04:33,0.2,7.2
2025-04-28,20:04:43,0.1,7.2
2025-04-28,20:04:53,0.1,7.2
2025-04-28,20:05:03,0.1,7.2
2025-04-28,20:05:13,0.2,7.2
2025-04-28,20:05:23,0.1,7.2
2025-04-28,20:05:33,0.1,7.2
2025-04-28,20:05:43,0.1,7.2
2025-04-28,20:05:53,0.1,7.2
2025-04-28,20:06:03,0.1,7.3
2025-04-28,20:06:13,0.1,7.2
2025-04-28,20:06:23,0.1,7.2
2025-04-28,20:06:33,0.2,7.2
2025-04-28,20:06:43,0.2,7.2
2025-04-28,20:06:53,0.1,7.2
2025-04-28,20:07:03,0.2,7.2
2025-04-28,20:07:13,0.1,7.2
2025-04-28,20:07:23,0.1,7.3
2025-04-28,20:07:33,0.2,7.2
2025-04-28,20:07:43,0.1,7.2
2025-04-28,20:07:53,0.1,7.2
2025-04-28,20:08:03,0.1,7.3
2025-04-28,20:08:13,0.2,7.2
2025-04-28,20:08:23,0.1,7.2
2025-04-28,20:08:33,0.0,7.2
2025-04-28,20:08:43,0.1,7.2
2025-04-28,20:08:53,0.1,7.2
2025-04-28,20:09:03,0.2,7.2
2025-04-28,20:09:13,0.1,7.2
2025-04-28,20:09:23,0.1,7.2
2025-04-28,20:09:33,0.2,7.2
2025-04-28,20:09:43,0.2,7.2
2025-04-28,20:09:53,0.0,7.2
2025-04-28,20:10:03,0.2,7.2
2025-04-28,20:10:13,0.1,7.2
2025-04-28,20:10:23,0.2,7.2
2025-04-28,20:10:33,0.2,7.2
